OBSERVATIONS

Stations
  Stnr Name              Operates from Operates until Altitude Latitude Longitude Region/Country                                                                          
 99840 SVALBARD LUFTHAVN Oct 1964                           28  78.2453   15.5015 NORWAY                                                            


Elements
 Code  Name                                Unit               
 DD    Wind direction (FF)                 degrees                            
 FF    Wind speed (10 meters above ground) m/s                                            
 PO    Air pressure at station level       hPa                                      
 RR_12 Precipitation (12 hours)            mm                                    
 RR_24 Precipitation (24 hours)            mm                                    
 TA    Air temperature                     degC                        
 TSS   Temperature                         degC                     


Coordinated Universal Time (UTC) is the time by the Prime Meridian and is the successor to the hour Greenwich Mean Time (GMT). It is 1 hour after Norwegian Mean Time (NMT) and 2 hours after the Norwegian summer time. UTC gives the hours from 00 to 23.
****************** NOTE *****************
Datavalue marked x means not access or that the quality is 'Very uncertain' (Level 5 or more).
********************************************

 St.no Year Mnth Date Time(UTC)     PO  RR_12  RR_24    TA    TSS     DD   FF                                               
 99840 2013    1    3         6  986.8    0.0 -999.5  -0.8 -999.5      0  0.0                                        
 99840 2013    1    3        12  989.6 -999.5 -999.5  -1.8 -999.5    244  0.8                                              
 99840 2013    1    3        18  991.9    2.0 -999.5  -3.6 -999.5    127  3.2                                           
 99840 2013    1    4         0  995.0 -999.5 -999.5  -0.6 -999.5    123  6.7                                             
 99840 2013    1    4         6  999.3    2.0 -999.5  -3.0 -999.5    138  7.8                                          
 99840 2013    1    4        12 1003.4 -999.5 -999.5  -3.7 -999.5    152  5.9                                               
 99840 2013    1    4        18 1006.6    0.0 -999.5  -9.1 -999.5    120  6.5                                            
 99840 2013    1    5         0 1009.7 -999.5 -999.5  -7.6 -999.5    122  3.6                                              
 99840 2013    1    5         6 1011.6      . -999.5  -4.4 -999.5    102  2.5                                         
 99840 2013    1    5        12 1012.6 -999.5 -999.5  -3.6 -999.5    121  1.4                                               
 99840 2013    1    5        18 1008.9      . -999.5  -1.7 -999.5    123 11.9                                           
 99840 2013    1    6         0 1002.0 -999.5 -999.5  -0.5 -999.5    127 13.4                                               
 99840 2013    1    6         6  992.5    0.1 -999.5   3.2 -999.5    127  8.8                                         
 99840 2013    1    6        12  990.9 -999.5 -999.5   2.2 -999.5    126  5.8                                             
 99840 2013    1    6        18  988.9    3.3 -999.5   0.7 -999.5      0  0.0                                        
 99840 2013    1    7         0  988.9 -999.5 -999.5   1.7 -999.5    247  8.0                                            
 99840 2013    1    7         6  990.8    0.9 -999.5   1.0 -999.5    247  6.4                                         
 99840 2013    1    7        12  990.7 -999.5 -999.5  -0.8 -999.5    250 10.6                                               
 99840 2013    1    7        18  993.9    3.5 -999.5  -5.0 -999.5    249  9.4                                           
 99840 2013    1    8         0  996.3 -999.5 -999.5  -5.9 -999.5    229  7.2                                             
 99840 2013    1    8         6  997.6    0.2 -999.5  -6.4 -999.5    228  4.4                                          
 99840 2013    1    8        12 1000.5 -999.5 -999.5  -5.4 -999.5    329  4.2                                               
 99840 2013    1    8        18 1004.7    0.0 -999.5  -8.1 -999.5    121  0.8                                            
 99840 2013    1    9         0 1008.8 -999.5 -999.5  -9.8 -999.5    108  0.8                                              
 99840 2013    1    9         6 1011.1      . -999.5  -7.8 -999.5    146  1.7                                         
 99840 2013    1    9        12 1011.7 -999.5 -999.5  -4.1 -999.5    225  5.7                                               
 99840 2013    1    9        18 1009.7    0.0 -999.5  -0.8 -999.5    236  7.1                                            
 99840 2013    1   10         0 1008.6 -999.5 -999.5   0.2 -999.5    240  6.4                                              
 99840 2013    1   10         6 1009.1    0.0 -999.5  -0.3 -999.5    234  5.9                                            
 99840 2013    1   10        12 1004.4 -999.5 -999.5   0.9 -999.5    242 13.2                                                
 99840 2013    1   10        18  999.9    1.0 -999.5   0.7 -999.5    227 11.9                                            
 99840 2013    1   11         0  992.5 -999.5 -999.5   1.8 -999.5    220 11.5                                              
 99840 2013    1   11         6  992.3    0.8 -999.5  -0.5 -999.5    241 10.4                                            
 99840 2013    1   11        12  995.8 -999.5 -999.5  -5.7 -999.5    273  9.2                                               
 99840 2013    1   11        18  998.6    0.0 -999.5  -7.4 -999.5    283 10.5                                             
 99840 2013    1   12         0 1003.4 -999.5 -999.5  -6.4 -999.5    276  6.8                                               
 99840 2013    1   12         6 1008.3    0.0 -999.5  -8.5 -999.5    104  1.9                                            
 99840 2013    1   12        12 1011.9 -999.5 -999.5  -6.5 -999.5    337  4.6                                                
 99840 2013    1   12        18 1013.6      . -999.5  -7.4 -999.5    339  4.6                                           
 99840 2013    1   13         0 1014.9 -999.5 -999.5 -11.4 -999.5    348  4.3                                                
 99840 2013    1   13         6 1016.0      . -999.5 -11.1 -999.5    359  5.1                                           
 99840 2013    1   13        12 1017.3 -999.5 -999.5 -12.0 -999.5    123  0.6                                                 
 99840 2013    1   13        18 1017.7      . -999.5 -14.5 -999.5    119  4.6                                            
 99840 2013    1   14         0 1018.4 -999.5 -999.5 -15.3 -999.5    119  4.8                                                
 99840 2013    1   14         6 1018.8    0.0 -999.5 -15.8 -999.5    125  5.2                                             
 99840 2013    1   14        12 1020.2 -999.5 -999.5 -15.7 -999.5    124  5.5                                                 
 99840 2013    1   14        18 1020.4      x -999.5 -15.6 -999.5    118  5.7                                            
 99840 2013    1   15         0 1019.4 -999.5 -999.5 -14.6 -999.5    119  5.4                                                
 99840 2013    1   15         6 1017.2      .      x -14.4 -999.5    117  5.3                                      
 99840 2013    1   15        12 1015.4 -999.5 -999.5 -11.1 -999.5    119  4.0                                                 
 99840 2013    1   15        18 1010.8      . -999.5  -8.2 -999.5    127  8.6                                           
 99840 2013    1   16         0 1004.3 -999.5 -999.5  -4.6 -999.5    127 10.4                                                
 99840 2013    1   16         6  999.0    0.0 -999.5  -3.9 -999.5    130 10.8                                            
 99840 2013    1   16        12  999.8 -999.5 -999.5  -5.7 -999.5    262  8.0                                               
 99840 2013    1   16        18 1000.0    3.5 -999.5  -7.2 -999.5    199  6.7                                             
 99840 2013    1   17         0 1000.0 -999.5 -999.5  -7.2 -999.5    124  5.7                                               
 99840 2013    1   17         6  998.7    0.0 -999.5  -7.5 -999.5    163  2.3                                           
 99840 2013    1   17        12  998.3 -999.5 -999.5 -11.9 -999.5    114  4.0                                                
 99840 2013    1   17        18  996.9      . -999.5  -9.0 -999.5    120  6.2                                          
 99840 2013    1   18         0  996.8 -999.5 -999.5  -9.4 -999.5    120  2.5                                              
 99840 2013    1   18         6  999.9    0.0 -999.5  -5.9 -999.5     54  7.9                                          
 99840 2013    1   18        12 1003.1 -999.5 -999.5  -9.8 -999.5    148  6.3                                                
 99840 2013    1   18        18 1007.2      . -999.5 -14.2 -999.5    120  5.9                                            
 99840 2013    1   19         0 1010.6 -999.5 -999.5  -9.5 -999.5    129  3.8                                               
 99840 2013    1   19         6 1011.8    0.0 -999.5  -9.2 -999.5    108  6.4                                            
 99840 2013    1   19        12 1012.2 -999.5 -999.5  -7.8 -999.5    125  4.3                                                
 99840 2013    1   19        18 1010.3    0.0 -999.5  -8.0 -999.5    121  5.4                                             
 99840 2013    1   20         0 1007.2 -999.5 -999.5  -6.4 -999.5    117  4.4                                               
